0.13802,418.8035,69.524,0.98612,0.037549,0.99226,0.19677,0.98123,0.010139,0.0094289,0.0095763,0.0095269,0.0097861,0.010246,132.8025,74.0364,58.3328,benign
0.070336,79.3575,36.951,0.88498,0.034114,0.97871,0.37935,0.98294,0.013458,0.010323,0.010058,0.0096462,0.0097067,0.0097514,159.7093,66.552,60.4734,benign
0.53771,100.4747,29.67,0.95541,0.034521,0.98972,0.31599,0.98274,0.01276,0.0099669,0.0081088,0.0082098,0.0067469,0.0057453,139.5271,51.2436,36.4043,benign
0.59538,2226.4099,2066.4192,0.37223,0.044918,0.98963,0.39874,0.97755,0.01962,0.020954,0.022993,0.014275,0.016239,0.012362,114.4017,67.7604,59.5889,benign
0.52789,95.4048,23.2496,0.96985,0.036642,0.99582,0.18365,0.98169,0.01163,0.012153,0.012891,0.01031,0.011077,0.0098099,119.5278,66.5547,50.9236,benign
0.57054,58.5577,29.7556,0.86127,0.077843,0.98072,0.33549,0.9611,0.027685,0.025126,0.024406,0.019879,0.020043,0.017107,98.6051,50.8774,37.0705,benign
0.52621,52.1428,31.3734,0.79874,0.024709,0.98191,0.4123,0.98765,0.013282,0.011807,0.011008,0.0087373,0.0082013,0.0063746,145.9349,49.3086,35.5592,benign
0.17184,1103.8713,766.1143,0.71995,0.024707,0.96905,0.56151,0.98767,0.0073608,0.0063744,0.0059722,0.0064082,0.006054,0.0063026,170.7271,78.5828,56.8009,benign
0.26753,46.1497,27.0913,0.80956,0.024102,0.99173,0.4272,0.98799,0.0097273,0.008626,0.0086524,0.0072279,0.0076068,0.0070309,141.2887,67.9997,42.0619,benign
0.26664,72.4453,40.0812,0.83301,0.051506,0.97354,0.40139,0.97426,0.0060943,0.007893,0.010538,0.0084404,0.011483,0.013054,153.6243,96.8849,70.9369,benign
0.23741,41.7981,27.1759,0.75979,0.051317,0.97843,0.3333,0.97435,0.021022,0.01559,0.012043,0.01226,0.0096382,0.0078696,138.5836,49.4949,33.1587,benign
0.35261,122.2646,73.9297,0.79648,0.074041,0.97659,0.30634,0.963,0.011436,0.012409,0.014623,0.010949,0.013687,0.013505,136.1864,81.9275,61.6562,benign
0.16172,84.1485,47.5917,0.8247,0.042312,0.98747,0.24634,0.97885,0.01334,0.011323,0.010587,0.0093323,0.0091625,0.0084465,109.3067,63.6043,41.6344,benign
0.35994,4052.9491,10.9138,1,0.02418,0.99293,0.59498,0.98793,0.01553,0.011231,0.008669,0.0079873,0.0063698,0.0048417,89.8648,33.2833,21.1574,benign
0.15521,40.2992,25.8545,0.76707,0.036034,0.99059,0.21635,0.98201,0.012389,0.011918,0.012081,0.010969,0.011264,0.010938,130.481,90.8183,80.8993,malignant
0.53638,69.0498,17.7318,0.96647,0.049021,0.98772,0.41382,0.97553,0.029761,0.026246,0.02356,0.021344,0.019306,0.016101,131.5909,95.3849,80.0213,malignant
0.22057,53.0753,28.5313,0.84322,0.054297,0.99481,0.1825,0.97286,0.01678,0.011355,0.0082908,0.010236,0.0076851,0.0073903,49.5928,30.2189,25.9083,benign
0.16286,8731.3512,65.8184,0.99997,0.029809,0.9916,0.38065,0.98515,0.018198,0.015002,0.013279,0.012131,0.011103,0.0095367,125.0852,51.7147,37.8371,benign
0.34282,66.937,36.7243,0.83606,0.046992,0.96857,0.33791,0.97654,0.0037036,0.0036129,0.0037489,0.0031016,0.003365,0.0033397,171.7666,72.1333,36.2645,benign
0.13646,76.0108,16.8677,0.97507,0.084682,0.97515,0.27046,0.95768,0.019791,0.018936,0.019604,0.017428,0.018897,0.01881,109.2587,70.1948,49.4147,benign
0.22222,65.7033,38.5683,0.80958,0.058561,0.9911,0.22011,0.97076,0.014837,0.014341,0.014314,0.012317,0.012587,0.011401,132.6396,69.1258,54.8922,benign
0.24936,57.1833,33.3728,0.81203,0.059371,0.98777,0.24587,0.97034,0.0097991,0.0091568,0.0093019,0.0082997,0.0085593,0.0082488,122.5855,67.1431,41.3451,benign
0.31213,109.9967,51.797,0.88219,0.064022,0.98969,0.1763,0.96801,0.012657,0.010187,0.0085907,0.0063591,0.0056689,0.0040853,95.8976,52.0191,29.6926,benign
0.62965,87.9471,13.7487,0.9877,0.030447,0.991,0.53139,0.98483,0.010222,0.0064277,0.0047392,0.0047023,0.003861,0.0034722,72.291,26.0062,17.772,malignant
0.04119,64.9102,36.0473,0.83162,0.048992,0.99281,0.29491,0.9755,0.039386,0.019472,0.017377,0.01146,0.016073,0.017763,99.7258,58.152,40.2423,malignant
0.26918,533.2205,261.3649,0.87163,0.068913,0.98785,0.2133,0.96554,0.049423,0.030791,0.023806,0.023292,0.020263,0.018502,126.725,70.2527,54.6609,malignant
0.032736,6962.1565,2517.1301,0.93235,0.094799,0.96891,0.37611,0.9533,0.022301,0.018696,0.017405,0.014124,0.014545,0.0134,100.2684,73.5672,53.1253,benign
0.68685,101.0307,51.327,0.86134,0.036511,0.9774,0.56426,0.98175,0.012535,0.011008,0.010329,0.010391,0.0099532,0.009946,147.6238,71.2721,49.1037,benign
0.42073,98.4902,42.0134,0.90445,0.048598,0.97527,0.41359,0.97571,0.010617,0.0068977,0.0048857,0.0061281,0.0044308,0.0042422,153.4608,42.2864,27.7127,benign
0.14335,73.6361,40.8986,0.83157,0.085962,0.97418,0.36023,0.95706,0.016635,0.013227,0.010972,0.011818,0.0099616,0.0091602,50.2578,27.4037,22.7243,benign
0.58082,37.6395,24.9286,0.74924,0.06275,0.99014,0.31874,0.96866,0.025062,0.018546,0.014292,0.015893,0.012475,0.01109,59.9069,36.9901,28.8513,benign
0.14205,4982.9601,125.4719,0.99968,0.097948,0.97597,0.36204,0.95117,0.028927,0.020297,0.014977,0.013599,0.010415,0.0075658,48.3918,33.0709,20.4752,benign
0.20906,109.5205,61.5969,0.82685,0.056982,0.98848,0.16217,0.97162,0.0096709,0.0097715,0.010492,0.008412,0.0093715,0.0089111,150.3551,72.2635,44.9392,malignant
0.14916,685.8256,173.7253,0.96739,0.047711,0.9747,0.27105,0.97615,0.0083284,0.0044498,0.003773,0.0047843,0.0039614,0.0046193,164.2572,56.0398,49.0088,malignant
0.13782,528.7184,34.6485,0.99785,0.049595,0.98762,0.24696,0.97521,0.017926,0.016213,0.0155,0.016915,0.016511,0.018034,150.0609,97.3537,81.6431,malignant
0.32368,55.4533,36.1666,0.75805,0.029831,0.98428,0.47875,0.98509,0.012609,0.0098338,0.0085406,0.0095833,0.0085756,0.0088247,152.4882,72.1479,62.8025,malignant
0.23771,102.4654,48.7228,0.87971,0.037823,0.97075,0.41487,0.9811,0.0090142,0.007128,0.0059012,0.0069475,0.0057832,0.006038,166.8623,65.3913,46.576,malignant
0.67849,47.3807,18.8588,0.91737,0.041027,0.98472,0.34869,0.9795,0.005967,0.0045434,0.0041781,0.0022831,0.0029242,0.003268,104.9128,42.0588,37.0646,benign
0.33811,39.5228,22.9612,0.81393,0.045805,0.99164,0.24018,0.9771,0.026758,0.014984,0.0095331,0.011616,0.0076867,0.0066389,95.6958,40.5892,23.8852,benign
0.71916,47.3429,25.629,0.8408,0.043817,0.99191,0.16545,0.9781,0.016654,0.013591,0.012223,0.010674,0.01051,0.010087,111.1218,87.7715,79.293,benign
0.72579,52.1303,34.2486,0.75391,0.030253,0.99383,0.33305,0.9849,0.01699,0.011703,0.0084246,0.0078751,0.005938,0.0046425,91.2947,42.5189,39.4246,benign
0.28224,105.7864,37.1094,0.93645,0.053869,0.98878,0.23182,0.97307,0.016146,0.012434,0.012731,0.014094,0.013511,0.014979,151.7704,92.825,74.4003,malignant
0.6418,45.0605,22.6147,0.86494,0.048419,0.99222,0.3263,0.97579,0.018721,0.010506,0.0066417,0.0060494,0.0040047,0.0024987,53.8869,20.9311,11.4195,malignant
0.18243,8140.612,65.5971,0.99997,0.049221,0.98183,0.22786,0.9754,0.015006,0.0094064,0.0071111,0.0077675,0.0063633,0.0062823,172.806,69.7096,35.8853,malignant
0.0935,671.4629,47.1713,0.99753,0.040064,0.98988,0.23671,0.97997,0.0087857,0.00808,0.0079869,0.0061955,0.0065178,0.0060664,133.2959,69.9676,45.5542,benign
0.23227,58.4663,35.1407,0.79922,0.047098,0.99382,0.17344,0.97647,0.021984,0.017868,0.015271,0.014819,0.01312,0.011912,76.082,50.1713,47.8852,malignant
0.19456,4806.6028,2303.6736,0.87767,0.064943,0.98397,0.22403,0.96753,0.016464,0.012691,0.010584,0.0091385,0.0084031,0.0076916,94.9535,52.0282,34.2425,malignant
0.068149,4554.7558,3344.3353,0.67888,0.04826,0.98476,0.22522,0.97588,0.011889,0.011055,0.010849,0.010483,0.010563,0.010652,166.1162,102.4361,81.7863,benign
0.88399,39.2165,26.1701,0.74477,0.074849,0.98739,0.26483,0.96259,0.012902,0.010399,0.0090411,0.0067857,0.0067749,0.0064402,78.0408,52.1578,46.6258,benign
0.19043,5130.2435,4479.1052,0.48758,0.056133,0.9891,0.17477,0.97194,0.0087666,0.0066322,0.0064163,0.00627,0.0073383,0.009829,88.67,69.1772,64.4458,benign
0.26095,561.1721,232.0936,0.91046,0.03831,0.98559,0.2448,0.98085,0.01251,0.010737,0.010463,0.0098561,0.010436,0.011422,123.9034,96.5948,82.494,benign
0.38939,98.2465,43.8553,0.89484,0.029532,0.99434,0.22542,0.98524,0.016811,0.0077258,0.0039988,0.0037611,0.002365,0.0022645,87.1893,24.465,17.8282,malignant
0.22713,54.181,29.2756,0.84145,0.031008,0.99247,0.18909,0.9845,0.013358,0.01027,0.0083318,0.0072954,0.00638,0.0055668,119.524,61.9283,51.5065,benign
0.43495,88.2728,42.8508,0.87427,0.05124,0.98558,0.24192,0.97439,0.0076842,0.0062142,0.0052552,0.0038924,0.0034447,0.0025371,126.935,50.0614,30.436,benign
0.18691,88.5961,40.8892,0.88713,0.038319,0.96235,0.4714,0.98086,0.0061876,0.0060622,0.0069387,0.0059593,0.0072719,0.0080818,143.8774,84.4543,59.0224,benign
0.33112,45.9253,28.67,0.78121,0.06674,0.9867,0.18439,0.96663,0.017552,0.010949,0.0078601,0.006488,0.005704,0.0053224,79.5435,64.2957,64.0774,benign
0.2107,206.8319,71.957,0.93753,0.049027,0.97241,0.32054,0.97552,0.0072947,0.0057352,0.0086868,0.0061223,0.0086243,0.0091267,182.7704,103.2216,91.8003,malignant
0.13887,63.6439,33.8004,0.84732,0.032517,0.98939,0.25819,0.98381,0.012666,0.010913,0.0098064,0.0084848,0.0078623,0.0067427,152.7799,81.443,56.4292,malignant
0.052468,57.7559,33.1569,0.81879,0.077699,0.98492,0.15375,0.96116,0.01337,0.01266,0.012862,0.011345,0.011968,0.01185,142.6365,109.3517,86.1881,malignant
0.15328,319.4486,187.9071,0.8087,0.053007,0.97556,0.27791,0.9735,0.0097949,0.010115,0.010839,0.0092825,0.010252,0.010081,130.7265,82.9664,60.9873,malignant
0.25644,79.3794,22.6721,0.95834,0.033946,0.9895,0.31687,0.98304,0.023672,0.016411,0.011977,0.01432,0.010686,0.010159,133.9572,56.0769,49.9341,malignant
0.16146,52.3324,35.8281,0.72889,0.033297,0.98959,0.20471,0.98336,0.0051651,0.0049133,0.0050457,0.004625,0.0049359,0.0053045,124.4302,44.8183,34.1455,benign
0.45711,102.6758,73.1835,0.70141,0.044353,0.98832,0.29996,0.97782,0.012733,0.0095871,0.0081025,0.0074323,0.0070703,0.0071075,80.5087,51.4834,39.2551,benign
0.63254,77.6115,14.9127,0.98137,0.072226,0.98939,0.26592,0.9639,0.020915,0.016197,0.013332,0.011316,0.0096809,0.007436,76.8691,46.7936,29.9745,benign
0.10484,169.1486,81.6823,0.87567,0.060175,0.98518,0.1793,0.96992,0.015197,0.010472,0.0099617,0.0099976,0.01087,0.014007,117.4968,61.0294,48.0571,malignant
0.29914,75.5064,23.9512,0.94836,0.081726,0.98271,0.17306,0.95921,0.0081551,0.0074656,0.0073584,0.006087,0.0062531,0.0058947,127.0327,99.0688,72.3175,benign
0.80168,354.8023,288.5824,0.58176,0.038399,0.96805,0.47145,0.98088,0.0064313,0.0068707,0.0078889,0.0044062,0.005295,0.0039409,146.3221,91.9123,59.3082,malignant
0.26161,495.0841,221.0046,0.89483,0.058332,0.93508,0.42755,0.97126,0.0020116,0.0024251,0.0037,0.0026226,0.0042213,0.005278,126.6012,113.6153,101.8533,benign
0.22794,1037.6381,289.883,0.96018,0.055091,0.93737,0.43034,0.97292,0.0021359,0.0023342,0.0032671,0.0026092,0.0037267,0.0043799,129.6743,121.2087,109.5559,benign
0.71361,291.8433,130.692,0.89413,0.033359,0.95412,0.4752,0.98332,0.0014301,0.00093638,0.0037352,0.00048005,0.0053439,0.0083292,165.3341,129.0635,101.9084,benign
0.11277,1639.9329,1027.7197,0.77927,0.05491,0.89085,0.53109,0.97444,0.0018155,0.0011279,0.00097872,0.0012609,0.0010962,0.0014046,142.1395,115.4282,95.2184,benign
0.20685,856.8039,650.7618,0.65048,0.056354,0.91152,0.47886,0.9733,0.0012742,-3.5525e-05,0.0033114,-0.00021178,0.0038397,0.0047886,175.7816,139.2179,115.2969,benign
0.79611,363.1216,181.7082,0.86579,0.036438,0.98243,0.38982,0.98181,0.0083015,0.011566,0.016386,0.0094927,0.013572,0.011464,165.0791,101.3194,64.6793,benign
0.39966,643.3328,305.9811,0.87965,0.059533,0.97164,0.32806,0.97066,0.0040724,0.005185,0.0071561,0.0048549,0.0066901,0.0067693,159.0794,104.469,84.1155,benign
0.93182,474.5553,394.9369,0.55444,0.032408,0.98077,0.53451,0.98385,0.0016702,0.002907,0.0052576,0.0025346,0.0046598,0.0043071,226.1629,146.6687,136.3859,benign
0.29025,228.7475,122.1816,0.8454,0.030391,0.86271,0.75594,0.9849,0.00081728,-0.0001111,0.00089555,-0.00072161,0.0014329,0.0027437,172.1667,159.3473,136.0975,benign
0.68193,302.7619,142.8243,0.88174,0.036588,0.98205,0.33391,0.98189,0.0053107,0.0037927,0.017911,0.0024536,0.0248,0.036486,187.4731,160.9583,136.1594,benign
0.80111,76.9739,42.7702,0.83142,0.034965,0.97648,0.41319,0.98269,0.0021862,0.0022987,0.0072007,0.0018003,0.0077414,0.0087164,153.9338,114.0557,90.2534,benign
0.5172,528.546,418.9487,0.60969,0.022867,0.98946,0.61188,0.98865,0.0059078,0.0064677,0.0074167,0.0058372,0.006935,0.0067505,131.3089,88.8195,66.2969,malignant
0.92613,379.8316,335.9196,0.46675,0.075124,0.96839,0.33061,0.9625,0.0068321,0.0076006,0.0087166,0.0055925,0.0066089,0.0052254,144.1374,91.1406,70.2482,benign
0.93496,189.0583,59.9401,0.94841,0.042443,0.94606,0.61893,0.97937,0.0033052,0.0044297,0.0081226,0.003621,0.0076458,0.0076499,116.0168,83.1084,67.7902,benign
0.2573,234.7903,122.1596,0.85399,0.049353,0.96749,0.36308,0.97651,0.0056168,0.0082511,0.014132,0.0078269,0.013893,0.013917,160.0089,143.5923,130.9071,benign
